filepath	method	gene_col	p_col	tissue	target	data_type
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ActiveDriver2/Squamous_tumors.smallrna.ncrna.ActiveDriver2-burden.observed.txt	ActiveDriverWGS	id	raw_p	meta_Squamous	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ActiveDriver2/Stomach-AdenoCA.smallrna.ncrna.ActiveDriver2-burden.observed.txt	ActiveDriverWGS	id	raw_p	Stomach-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ActiveDriver2/Thy-AdenoCA.smallrna.ncrna.ActiveDriver2-burden.observed.txt	ActiveDriverWGS	id	raw_p	Thy-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ActiveDriver2/Uterus-AdenoCA.smallrna.ncrna.ActiveDriver2-burden.observed.txt	ActiveDriverWGS	id	raw_p	Uterus-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Adenocarcinoma.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	meta_Adenocarcinoma	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Biliary-AdenoCA.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Biliary-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Bladder-TCC.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Bladder-TCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Breast-AdenoCa.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Breast-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Breast.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	meta_Breast	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/CNS-GBM.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	CNS-GBM	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/CNS-Medullo.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	CNS-Medullo	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/CNS-PiloAstro.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	CNS-PiloAstro	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/CNS.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	meta_CNS	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Carcinoma.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	meta_Carcinoma	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/ColoRect-AdenoCA.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	ColoRect-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Digestive_tract.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	meta_Digestive_tract	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Eso-AdenoCa.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Eso-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Glioma.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	meta_Glioma	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Head-SCC.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Head-SCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Kidney-ChRCC.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Kidney-ChRCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Kidney-RCC.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Kidney-RCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Kidney.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	meta_Kidney	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Liver-HCC.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Liver-HCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Lung-AdenoCA.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Lung-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Lung-SCC.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Lung-SCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Lung.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	meta_Lung	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Lymph-BNHL.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Lymph-BNHL	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Lymph-CLL.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Lymph-CLL	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Myeloid-MPN.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Myeloid-MPN	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Myeloid.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	meta_Myeloid	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Ovary-AdenoCA.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Ovary-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Panc-AdenoCA.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Panc-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Panc-Endocrine.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Panc-Endocrine	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Prost-AdenoCA.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Prost-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Skin-Melanoma.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Skin-Melanoma	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Squamous.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	meta_Squamous	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Stomach-AdenoCA.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Stomach-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Thy-AdenoCA.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Thy-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/MutSig_ncRNAs/Uterus-AdenoCA.smallrna.ncrna.MutSig.maf.txt	MutSig	name	pCVmax	Uterus-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/All_cancers.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/All_cancers_no_Skin-Melanoma.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Pancan-no-skin-melanoma	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Biliary-AdenoCA.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Biliary-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bladder-TCC.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bladder-TCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bone-Leiomyo.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bone-Leiomyo	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Bone-Osteosarc.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Bone-Osteosarc	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Breast-AdenoCA.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Breast-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-GBM.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-GBM	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-Medullo.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-Medullo	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/CNS-PiloAstro.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	CNS-PiloAstro	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/ColoRect-AdenoCA.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	ColoRect-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Eso-AdenoCA.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Eso-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Head-SCC.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Head-SCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Kidney-ChRCC.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Kidney-ChRCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Kidney-RCC.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Kidney-RCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Liver-HCC.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Liver-HCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lung-AdenoCA.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lung-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lung-SCC.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lung-SCC	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lymph-BNHL.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lymph-BNHL	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Lymph-CLL.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Lymph-CLL	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Myeloid-MPN.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Myeloid-MPN	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Ovary-AdenoCA.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Ovary-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Panc-AdenoCA.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Panc-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Panc-Endocrine.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Panc-Endocrine	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Prost-AdenoCA.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Prost-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Skin-Melanoma.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Skin-Melanoma	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Stomach-AdenoCA.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Stomach-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Thy-AdenoCA.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Thy-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/Uterus-AdenoCA.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	Uterus-AdenoCa	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Adenocarcinoma_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Adenocarcinoma	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Breast_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Breast	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_CNS_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_CNS	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Carcinoma_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Carcinoma	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Digestive_tract_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Digestive_tract	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Female_reproductive_system_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Female_reproductive_tract	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Glioma_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Glioma	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Hematopoietic_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Hematopoietic_system	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Kidney_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Kidney	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Lung_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Lung	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Lymph_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Lymphatic_system	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Myeloid_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Myeloid	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Sarcoma_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Sarcoma	smallrna	observed
/xchip/cga_home/gtiao/PCAWG/Oct_2016/data/ncdDetect/meta_cohort_Squamous_tumors.smallrna.ncrna.ncdDetect.observed.txt	ncdDetect	element_ID	p_value	meta_Squamous	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Biliary-AdenoCA.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Biliary-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Bladder-TCC.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Bladder-TCC	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Bone-Leiomyo.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Bone-Leiomyo	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Bone-Osteosarc.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Bone-Osteosarc	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Breast-AdenoCa.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Breast-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/CNS-GBM.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	CNS-GBM	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/CNS-Medullo.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	CNS-Medullo	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/CNS-PiloAstro.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	CNS-PiloAstro	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/ColoRect-AdenoCA.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	ColoRect-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Eso-AdenoCa.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Eso-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Head-SCC.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Head-SCC	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Kidney-ChRCC.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Kidney-ChRCC	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Kidney-RCC.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Kidney-RCC	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Liver-HCC.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Liver-HCC	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Lung-AdenoCA.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Lung-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Lung-SCC.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Lung-SCC	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Lymph-BNHL.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Lymph-BNHL	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Lymph-CLL.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Lymph-CLL	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Myeloid-MPN.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Myeloid-MPN	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Ovary-AdenoCA.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Ovary-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Panc-AdenoCA.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Panc-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Panc-Endocrine.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Panc-Endocrine	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Pancancer_noSKCM_noLYMPH.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Pancan-no-skin-melanoma-lymph	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Prost-AdenoCA.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Prost-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Skin-Melanoma.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Skin-Melanoma	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Stomach-AdenoCA.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Stomach-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Thy-AdenoCA.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Thy-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/June_2018/NBR/Uterus-AdenoCA.smallrna_ncrna.NBR_Sanger.txt2	NBR	element_ID	p-value	Uterus-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Adenocarcinoma.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Adenocarcinoma	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Breast.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Breast	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/CNS.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_CNS	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Carcinoma.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Carcinoma	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Digestive_tract.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Digestive_tract	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Female_reproductive_system.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Female_reproductive_tract	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Glioma.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Glioma	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Hematopoietic.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Hematopoietic_system	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Kidney.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Kidney	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Lung.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Lung	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Lymph.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Lymphatic_system	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Myeloid.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Myeloid	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.metacohort_observed/Squamous.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	meta_Squamous	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.observed/Biliary-AdenoCA.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Biliary-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.observed/Bladder-TCC.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Bladder-TCC	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.observed/Breast-AdenoCa.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Breast-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.observed/CNS-GBM.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-GBM	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.observed/CNS-Medullo.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-Medullo	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.observed/CNS-PiloAstro.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	CNS-PiloAstro	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.observed/ColoRect-AdenoCA.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	ColoRect-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.observed/Eso-AdenoCa.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Eso-AdenoCa	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.observed/Head-SCC.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Head-SCC	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.observed/Kidney-ChRCC.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Kidney-ChRCC	smallrna	observed
/xchip/cga_home/zlin/PCAWG/RNA/smallrna.ncrna.compositeDriver.observed/Kidney-RCC.smallrna.ncrna.compositeDriver.observed.txt	compositeDriver	element_ID	p-value	Kidney-RCC	smallrna	observed
